Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
d8ecb11b8e5800f15b990a73a91b22a8966c808367350b34c2af310da27c9634,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.118688,51.254658,On or near Pinkerton Road,E01022549,Basingstoke and Deane 014B,Unable to prosecute suspect
2fd328ab1dd1f01f5fc9d3cbcb90f585c156dfe67ec3dd5e74b52ad199fffbb8,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.292446,50.698820,On or near South Street,E01017326,Isle of Wight 009C,Investigation complete; no suspect identified
6b595c40be414d2567ed22e36c01662593449605699a8fc1013a57818c3d32ff,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.256633,50.864621,On or near Longacres,E01022788,Fareham 002F,Investigation complete; no suspect identified
0d6c5a75fd35d30ce6216cfc69bdb5c4742aa4cecd4d266323ec53517007a85a,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.087243,50.801747,On or near Jacob's Street,E01017038,Portsmouth 013C,Investigation complete; no suspect identified
7532890fdf0e9df21bb0a55e9ae800737a9dc4fe1c9d8bc5e6387ccc55317555,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.451321,50.928663,On or near Glencoyne Gardens,E01017238,Southampton 007A,Local resolution
da46a8c9d62a26cc91403ea14fbe7d516a098ce2eb1f1b30ecce5056405a5c69,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.068503,50.815745,On or near Belgravia Road,E01017043,Portsmouth 011B,Unable to prosecute suspect
fc0e20c826dce19607707c9cf87837ea86bbd98ec144ab7519534a815410b6d8,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.181219,50.853442,On or near Parking Area,E01022722,Fareham 008B,Investigation complete; no suspect identified
05088fc4cd2ccbedc497b14a849c12ba6a54bccdb8ce48726e4814d98541ddea,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.254631,50.885066,On or near Oak Coppice Road,E01032860,Winchester 013G,Investigation complete; no suspect identified
90c694cce517d367bb9c37060b31ee9e0c16e255f76de1bd9df2b53b916a967b,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.103207,51.263740,On or near Supermarket,E01022482,Basingstoke and Deane 012B,Investigation complete; no suspect identified
04c18024eeb98e595ce461a1263d35d36e1fac1405c2a17a94874704e97fe468,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.397422,50.908794,On or near Trinity Road,E01017153,Southampton 022A,Unable to prosecute suspect
a6a1c6eb12dc85a09d14b21ed9fc37ad5a6e6bd36465105433d00fc7e9deca81,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.403255,50.910901,On or near Brunswick Place,E01017140,Southampton 023D,Investigation complete; no suspect identified
7d7eb713717ea7b191aed907a84ac636e3de6690aae5905cca13a65f3d40f7ff,2023-05,Hampshire Constabulary,Hampshire Constabulary,-0.949898,50.977236,On or near Heatherfield,E01022592,East Hampshire 011A,Unable to prosecute suspect
e50307069e5cd76751dd489824b23fdba5959709035968eb634058c05a13ac92,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.460618,50.923302,On or near Totland Close,E01017237,Southampton 012B,Unable to prosecute suspect
efe837f4b751fc0eca4853a4a186d5f172fac6c01fe4659e994b815b0b53a27d,2023-05,Hampshire Constabulary,Hampshire Constabulary,-0.856959,51.271198,On or near Swan Way,E01022871,Hart 008B,Investigation complete; no suspect identified
54682323934f941db420730f6cfd8c2a803190990ad48639acbb7de2b35330d2,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.091183,50.926327,On or near Menslands Lane,E01023235,Winchester 011A,Investigation complete; no suspect identified
2fca7cc90a6551b823e2b6c0b286ae2c52b0cc57a72377b32fe04ecbe2c9d8f5,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.403281,50.905506,On or near Sussex Road,E01017139,Southampton 029A,Investigation complete; no suspect identified
adc59a7a4916140ec939844860e0883cfb228aa4a9191038eba01c7cf4ad5c47,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.500816,51.216087,On or near Harrow Way,E01023179,Test Valley 004A,Investigation complete; no suspect identified
453ae6754cee900847e5c76b5006a8cc107def676f5daa8d76117804afc0c2eb,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.103366,50.799920,On or near Supermarket,E01033381,Portsmouth 016G,Investigation complete; no suspect identified
af93257e669553d02e0b1f0da9443b6b249cf3dc979e27aac2cc3f4482fac71f,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.253012,50.877844,On or near Solent Way,E01032859,Winchester 013F,Unable to prosecute suspect
d322502f128274562654aa707ec56c654b4becb68b48c7abeb301a49dac704d5,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.302481,51.090505,On or near The Dell,E01023239,Winchester 002D,Unable to prosecute suspect
b8a49e58f7bacfe254bba5cfa86ec3a3be694dfeda66d819c2f5c507a24cc935,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.080155,50.804992,On or near B2152,E01017039,Portsmouth 016E,Investigation complete; no suspect identified
33ac76f2c8941365f596d7b2ebbaf845c628fa38777dc6cb880e0e4bf7188941,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.351402,50.975892,On or near St John's Road,E01022673,Eastleigh 004D,Investigation complete; no suspect identified
8a207e9189fdea951d47cc8426a5d6bbf4f249e251f65359d3150296a7eba5d4,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.453718,50.917182,On or near Parking Area,E01017214,Southampton 019C,Investigation complete; no suspect identified
a75e2a33923c4b52dcac0803fc1b54f43a01eb0a7d1e75aeec25f0d57b9b2bd6,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.405155,50.904616,On or near Portland Street,E01017140,Southampton 023D,Investigation complete; no suspect identified
1a701596ec7e904e4b7f5d4bbacde4027525bb0094f5a70a2fb13eaf7baa8840,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.105906,50.797944,On or near Supermarket,E01017034,Portsmouth 016D,Investigation complete; no suspect identified
91b8c6017d7650aad4b93b3ab3d6f1d354c0f65759d96bf9b31cd141b1211ade,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.176368,50.832005,On or near Henry Cort Way,E01022802,Gosport 001C,Unable to prosecute suspect
33046031c6a632060d0f2b5d618bdee32724cd5de728df892a54acca2bf6ddad,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.334175,51.076923,On or near Gardeners Close,E01023250,Winchester 005C,Unable to prosecute suspect
94ed9ffa33f07250705ee250ea45d604dc43c4c8a58f14bfa9741d02f7804f7f,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.381553,50.897722,On or near Jackmans Close,E01017276,Southampton 031C,Unable to prosecute suspect
b35304d443813e13b5ebc122e2e5938aab8a879e599fdbe3217e8ff9e5d7e9dc,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.357328,50.702784,On or near Yarmouth Road,E01017294,Isle of Wight 013C,Local resolution
744aa4283a298ee9509f5c2644f945de81c5ac81b69a423808db816c1f5545f5,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.453542,50.887210,On or near Larkspur Drive,E01023050,New Forest 008F,Unable to prosecute suspect
d882e39a96596fa4913fc5efe926fccc6651e58ef250e7ba0404a61aa2079e5a,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.106851,51.249524,On or near Bliss Close,E01022476,Basingstoke and Deane 016B,Investigation complete; no suspect identified
97dc646ebd48fc6a6f4f74bbc45c0ef98c33552a482fdb7e59a5a6004222f305,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.222027,51.021081,On or near Stubb Lane,E01023225,Winchester 004A,Investigation complete; no suspect identified
76db6c0d32f0758fc7ae17f83128cf950bdc24477acc131736a201324cfd307c,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.374901,50.906041,On or near Bryanston Road,E01017217,Southampton 024A,Local resolution
9795abfa52b3cb1bd17e9446e7cc9465ff00739c53d7461e2f6b75587eb3b63f,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.399125,50.901276,On or near Lime Street,E01017139,Southampton 029A,Investigation complete; no suspect identified
43c1ee827652314b6014ba07892f6b6d24daf632313b12e84de8f1b03d48290e,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.093211,51.278625,On or near Ringway North,E01022525,Basingstoke and Deane 009B,Local resolution
2b4fdd8ddae97cd0683f0d23fcf19b3febcdec067509545758673935c8ccb1b5,2023-05,Hampshire Constabulary,Hampshire Constabulary,-0.851302,51.295701,On or near Twyford Close,E01032852,Hart 005E,Investigation complete; no suspect identified
ac2bf1151e05adfa9710257174125e414b8f7d0caadfada319245f11ace04f7f,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.326030,50.968267,On or near Camborne Close,E01022649,Eastleigh 005E,Unable to prosecute suspect
aafb220172332c957685b73c5bfc1827cdb7f819c79c92646a1d75ab1adeeceb,2023-05,Hampshire Constabulary,Hampshire Constabulary,-0.767061,51.247176,On or near Laburnum Passage,E01023145,Rushmoor 010E,Unable to prosecute suspect
30d4f48b4bb788a65be6b9d098ee42a2583f42530951ac27fdb5e633405e4a72,2023-05,Hampshire Constabulary,Hampshire Constabulary,-0.987277,50.872262,On or near Great Copse Drive,E01022969,Havant 008D,Unable to prosecute suspect
3a3f1086a6be0a037ed166e4066e6074723680610cadb5fd9bd3f152259cdb83,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.082751,50.781128,On or near Florence Road,E01017121,Portsmouth 025C,Investigation complete; no suspect identified
8fe411a28d6c9b76c9f6df9c2305641476db759c0499971be9ae9fd9d5014291,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.162401,50.728471,On or near Anglesea Street,E01017336,Isle of Wight 004B,Suspect charged
3d708d8b26b703a5a0536a197bf8ec3b4a68d66519dba38159b311be165984f2,2023-05,Hampshire Constabulary,Hampshire Constabulary,-0.938778,51.252743,On or near King Street,E01022888,Hart 011B,Unable to prosecute suspect
19e5bc2e8db70abe366ddf0c52c2bed9ab248583d48652205dafc74b76c772ac,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.298494,50.697786,On or near Cross Street,E01017326,Isle of Wight 009C,Investigation complete; no suspect identified
dd2b665c4d52efc8ae34cbed7b6f157e7e46fabd5ea6f417dde0262cb479aea3,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.543277,50.759064,On or near School Lane,E01023042,New Forest 017D,Investigation complete; no suspect identified
336a1b84bfb762fb05c580fa69db9468f8a78f623a6556134de9734e9a045254,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.426443,50.926781,On or near Colebrook Avenue,E01017254,Southampton 011E,Investigation complete; no suspect identified
ac702db137f9606392762127ed7c564902501ddd63baf8986911a455bba4e8f3,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.158814,50.783949,On or near Stokes Bay Road,E01022794,Gosport 009A,Investigation complete; no suspect identified
4e40caa0aa148568064cd99583c61a06e602875b4c26f164502dbc1c36058752,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.326030,50.968267,On or near Camborne Close,E01022649,Eastleigh 005E,Unable to prosecute suspect
635b14042a3948010503be4306b25a43058005821f7aaf6dd3cd63b5726c9978,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.090085,51.367163,On or near Back Lane,E01022493,Basingstoke and Deane 002A,Unable to prosecute suspect
052993fe72f3a1e9765099296a32aef19a1c4bbddb9cc526d50624997256e714,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.090085,51.367163,On or near Back Lane,E01022493,Basingstoke and Deane 002A,Unable to prosecute suspect
18496de1e875999cc6c5c032ff661f19c8710a38bbdf7130745f9c44137a39ba,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.087514,50.785643,On or near Richmond Place,E01017122,Portsmouth 022A,Investigation complete; no suspect identified
2dd37c60f6bcee4769117ef3692be99692c95291310a0c8a6de725b5cc8510ee,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.377494,50.920587,On or near Hollingbourne Close,E01017177,Southampton 014D,Investigation complete; no suspect identified
264c5a97afb8b99d659ec63fbb10499f82c4d1cc9921bb93f127a051a8415bbe,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.275559,50.914253,On or near Boswell Close,E01022652,Eastleigh 011A,Unable to prosecute suspect
69a7690a9bbd631e5504bbe7f4505ea3f8386560f4c3a58852ee589d995f598c,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.053627,50.827658,On or near Sutton Close,E01017046,Portsmouth 008B,Suspect charged
fa21acc4324baccbda0f521ad003b59af53c764b2de6302e8959a240ed92dcae,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.140465,50.804481,On or near San Diego Road,E01022818,Gosport 005D,Investigation complete; no suspect identified
b23931dd3260935176590fa3139d8dee368f1fa7d69f62a7acf74955dc2bd01a,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.379774,50.937487,On or near Petrol Station,E01017267,Southampton 005B,Unable to prosecute suspect
3331670019f7e3712acf4f709b43a330e740655b0dd3ec53e34b441a4bea2740,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.300126,50.691798,On or near Meadow Green,E01017322,Isle of Wight 011E,Unable to prosecute suspect
7f3fca646ecc78ad8bf6ee6c94447afa13be4a2c3aab6bf158766f6e9b564888,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.441912,50.921829,On or near Jess Clark Lodge,E01017212,Southampton 015D,Investigation complete; no suspect identified
bac8b9c5d188b5c06bd72f37e61f99dfa055c26b394b2bae0a8f6e20366170e1,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.405155,50.904616,On or near Portland Street,E01017140,Southampton 023D,Investigation complete; no suspect identified
788c8b2d2d5ef77154dafd011a24fb42316c34fc2cf989324d3fa0ef5e95fbaa,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.035179,50.883048,On or near Supermarket,E01022973,Havant 005D,Investigation complete; no suspect identified
c39260daa6f3b1ecee5ea75f24e8407ec9f211f507d068e22160349e170f7f6b,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.077911,50.798739,On or near Shopping Area,E01017031,Portsmouth 016A,Unable to prosecute suspect
7434542d67b409745e925a0f5e7ad69ec75c815b7183d71cff194cb6c4e40207,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.306400,51.054721,On or near Barfield Close,E01023265,Winchester 007E,Investigation complete; no suspect identified
91c50f5a5134de557a92440a5ad98d63df18d00b2ece783206ff366bce10c419,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.035848,50.875335,On or near Laburnum Road,E01022965,Havant 005C,Investigation complete; no suspect identified
57429ebe2b76d1d032dd23a631d1dfcb9db485f03b1a5b14b480563aac11f17e,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.637539,50.900874,On or near Parking Area,E01022993,New Forest 007B,Investigation complete; no suspect identified
a6ff1ced804ba5a08344c414a812a070facf6f8c02944f08ba7414a124df9d88,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.066763,50.901620,On or near Southernhay,E01023234,Winchester 014E,Investigation complete; no suspect identified
e4227fff5f9ed12556f88cb771c1a4eb4b98108914a3f7d09c5bb68c692ff2d9,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.012101,50.886602,On or near Cardinal Drive,E01022922,Havant 004A,Investigation complete; no suspect identified
95b8e83df936be8fb88d57866a00ba859dd8050b3a1dbe4f9a5129c10ea0466b,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.070675,50.809314,On or near New Road,E01017075,Portsmouth 012D,Unable to prosecute suspect
56941a622c6bbaef9d1b34bbcc13c755734c4da94a24b998794819c17e55c963,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.335612,50.874539,On or near Hound Road Gardens,E01022689,Eastleigh 015B,Investigation complete; no suspect identified
081ca83ec2ecf6cffa522eafcac8873ebcbe828d71579fe64a240cf9cdf0232c,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.099051,50.799492,On or near Beck Street,E01017034,Portsmouth 016D,Unable to prosecute suspect
4617581ce89ed9de663a6fec59700d7368baaa2b7702b3b3a219a8008cd9c096,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.125627,50.842922,On or near Castle Grove,E01022762,Fareham 012C,Unable to prosecute suspect
499cd2e6b3eef375c193cd535fbdd692463ecec92cb31e283be6f4533fe67530,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.189589,50.854948,On or near The Drive,E01022728,Fareham 011A,Unable to prosecute suspect
43469699f3dfced24fa6b0f5b8c5dea4e9d12c23b530b7fbaf1ecac0809c434b,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.304212,50.700797,On or near Brickfield Close,E01017292,Isle of Wight 011A,Unable to prosecute suspect
f9b8d1db65e63f121a6b03367c403d1c6357e4ce1e0ff432a2651d239663382d,2023-05,Hampshire Constabulary,Hampshire Constabulary,-0.766830,51.291685,On or near Tower Hill,E01023098,Rushmoor 006D,Investigation complete; no suspect identified
b87e1306331d94ed6e6b4e764257cdf50864ab5632667ea32aced7202be02ca3,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.347912,50.905651,On or near Luton Road,E01017259,Southampton 026C,Investigation complete; no suspect identified
100c7c9eb054d80b313f121a83eea5f2a29f1fee0796cad7f15255bb43676dfc,2023-05,Hampshire Constabulary,Hampshire Constabulary,-0.766830,51.291685,On or near Tower Hill,E01023098,Rushmoor 006D,Unable to prosecute suspect
9c7bac7bbb74fd758c62d88bb214a09290ea080369b8f9a4a7bbb889f0b419b2,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.304212,50.700797,On or near Brickfield Close,E01017292,Isle of Wight 011A,Unable to prosecute suspect
def4f53301bec9961bc03cc86f71f9658e427531b50c6e76b5d0aaa9dc03b0f6,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.553592,50.750723,On or near Petrol Station,E01023059,New Forest 023E,Investigation complete; no suspect identified
8cda13af44c4bd3db826afcd88881effac1adccf45b30f9c6ab171525b4b4f9a,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.094214,50.796451,On or near White Swan Road,E01017032,Portsmouth 016B,Investigation complete; no suspect identified
b29999423ad57d3b0d52236be4606d09e09463c7b1a0e2a69cf569526800ebf0,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.459808,51.010408,On or near Jermyns Lane,E01023199,Test Valley 013D,Investigation complete; no suspect identified
78c83dbba7e9453449af0b717c71e9eaa600e4497ec047c892fe1aed5f5c3a2e,2023-05,Hampshire Constabulary,Hampshire Constabulary,-0.766830,51.291685,On or near Tower Hill,E01023098,Rushmoor 006D,Investigation complete; no suspect identified
43a03348f7c3985d8b7fd158703d42ea8502e9889c2b3241331c431bace0f7b9,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.309265,51.063506,On or near Lawn Street,E01023251,Winchester 006A,Investigation complete; no suspect identified
13b8a33bbf2a6e813b4d51296d3a342f8f1386c4b95bd0bea99078d408d40153,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.588583,50.730528,On or near Lymington Road,E01023052,New Forest 023C,Investigation complete; no suspect identified
0a642da636658519837dc4d39c3171a33694ab6c750a79839330133175d6aee3,2023-05,Hampshire Constabulary,Hampshire Constabulary,-0.766830,51.291685,On or near Tower Hill,E01023098,Rushmoor 006D,Investigation complete; no suspect identified
4a50b07073b21ce3e3b92bd9ec482240bddbccaa6642fd9684698b79e1e56f65,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.341976,50.917155,On or near Blendworth Lane,E01017205,Southampton 018C,Unable to prosecute suspect
0ba604b2f9c8839188256d21531af583462d4c55f0447ee5307dce14ea611c75,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.341976,50.917155,On or near Blendworth Lane,E01017205,Southampton 018C,Unable to prosecute suspect
eb494c463ab25675cab8645ef796431a030aaaa513510fad8bb27af8f439ab07,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.100718,50.852337,On or near Hatherley Road,E01017117,Portsmouth 001C,Unable to prosecute suspect
a7082dedd24a4d6dc83832253e3cf0f59591c9e81b77cc6727432a20a88aa77e,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.207004,51.192021,On or near Parking Area,E01022532,Basingstoke and Deane 022A,Investigation complete; no suspect identified
f1417165f42858012b9cdc91caa248f6edc45107a8c82fac011a84eb59699cb8,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.352833,50.905651,On or near Wingate Drive,E01017256,Southampton 026A,Investigation complete; no suspect identified
0c2f7fd6fa498468eab1f950439577a803e6f330a4e703b831bf93ce8559694d,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.507548,50.918465,On or near Hayward Close,E01023089,New Forest 003D,Investigation complete; no suspect identified
3a68842691dcf77edc40fffa397d62825c199c4ad674aa86b6d052ff18834209,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.175524,50.851720,On or near Parking Area,E01022723,Fareham 008C,Investigation complete; no suspect identified
7bdad3a440ec827524db9c3dc935583d8fc846b4da94a2ffc74cabcf59672bb3,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.403536,50.855437,On or near Froghall,E01023004,New Forest 011B,Unable to prosecute suspect
c71c05e39dfb28cd9762af117f7c1800f925c8f0996b4616a1257bf1b82ae18f,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.496428,50.911430,On or near Spicer's Way,E01023086,New Forest 005D,Investigation complete; no suspect identified
2d375a6cd328258c542e34cc635222e6499bad93ea21ded9226174cd0b899e8a,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.331360,50.906474,On or near Chettle Road,E01017163,Southampton 025B,Local resolution
f538356860a130f311da6a8ff4f08e21214805f3ee5646cacf274f99ff566961,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.412199,51.346976,On or near Park/Open Space,E01022500,Basingstoke and Deane 003D,Unable to prosecute suspect
cc551086a92409cfadd712b8ad17142aeef04231a44ab4f68ee9746ca5cc5def,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.050114,50.849652,On or near Aberdare Avenue,E01017064,Portsmouth 003D,Suspect charged
012ddf7ef098301e347ec4cc52f59c13a7fff710dee4c05e7af9e78407b94dfe,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.383784,50.940925,On or near Laburnum Road,E01017272,Southampton 005E,Investigation complete; no suspect identified
007ec61e0581528d49057500775022b238e1b9c6e7840b8569edc8da740a6ce1,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.399155,50.906744,On or near North Front,E01017139,Southampton 029A,Investigation complete; no suspect identified
0ed1545a980914b000850f7be69f7918fb895b2df31255365f72f2e047e9e6e2,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.587831,50.732225,On or near School Lane,E01023052,New Forest 023C,Investigation complete; no suspect identified
3bcff7c4a6330ef5d774d3648c6e489481e03ca475bbfa4dcdbc2c52b5408af0,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.328523,50.876252,On or near Hamble Lane,E01022689,Eastleigh 015B,Investigation complete; no suspect identified
721211353e0eba1ecface73f5b6cd3f0603f04b0ab847b0b87bd3b3e99692ebd,2023-05,Hampshire Constabulary,Hampshire Constabulary,-0.841048,51.280835,On or near Shopping Area,E01022862,Hart 005B,Investigation complete; no suspect identified
f0a75db4905adf6afab375b5ed86e32f36940e1aa95eb63ce0539d1a316ef954,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.466211,51.225960,On or near Furrow Way,E01023155,Test Valley 003A,Unable to prosecute suspect
d18eedd615abe6e8858e0a7d45dc86035ad7e0274df9faa047887087b85551d8,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.042229,50.794858,On or near Furze Lane,E01017093,Portsmouth 017B,Unable to prosecute suspect
7c8cf413029b264cc738ac1037081c307b53c1d22806d12676de57495ebadba3,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.042229,50.794858,On or near Furze Lane,E01017093,Portsmouth 017B,Unable to prosecute suspect
1d7fb1a581da20e6bff45232dfb6e44663e18dd74e5bb68b786187ecada5e1c0,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.086282,50.791398,On or near Cottage Grove,E01017128,Portsmouth 018B,Suspect charged
6559410c5a5b1e67051e38e67b4c6491f4061063003a33650a01ec090bf6b446,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.479785,51.221040,On or near Camelot Close,E01023153,Test Valley 002A,Unable to prosecute suspect
65a1c9bfd7e24f55ae4a068b40bc7d4351f1cf558f9fe3dfaf7fdcc5259dff17,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.465610,50.919737,On or near Allington Road,E01017239,Southampton 012C,Investigation complete; no suspect identified
5953cef2e02bc93eaff2dcb32bf87fd17807226073378ee21148e71359f4e840,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.435104,50.933019,On or near Hospital,E01017251,Southampton 010C,Investigation complete; no suspect identified
bf00adf7d1d61b86f67489f3d2edb0e4a8393d8841c46a7d972522e127b2b0e2,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.273184,50.870309,On or near Brook Lane,E01022754,Fareham 002C,Investigation complete; no suspect identified
eba67c7bf031fe2c780cd1d67c5bb3e38c49f8fa577ddcd95ec6dea66bbe6e21,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.113694,51.276651,On or near The Carriage Drive,E01032840,Basingstoke and Deane 010F,Unable to prosecute suspect
44bc9307c60a8370e4fc9fbc391bd990967244b93e1de926961bac2d3481dc5f,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.067241,50.802111,On or near Andrew Close,E01017019,Portsmouth 014E,Unable to prosecute suspect
2cb80b2f2f00f34f4df449bbd4d964afe5c96f61bd3ebc25b044806247f11cd4,2023-05,Hampshire Constabulary,Hampshire Constabulary,-0.746891,51.278660,On or near York Road,E01023137,Rushmoor 007D,Investigation complete; no suspect identified
9a0e9f2420d5259929527efcc8c1f41a6d4d3bd61414d6ad85aa6f824e0ddc99,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.369404,50.901317,On or near Peveril Road,E01017222,Southampton 028E,Investigation complete; no suspect identified
255603054e757737a8fbbd64835c8b3c30c4467200997e8f5078cd00396e355b,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.400425,50.643364,On or near Pippins Close,E01017291,Isle of Wight 013B,Investigation complete; no suspect identified
e2e6299217ff0a12408de70ad42db2e8bf9d59b337bf62c3a79eca3a23ca51bb,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.085447,51.262406,On or near London Street,E01022503,Basingstoke and Deane 012D,Investigation complete; no suspect identified
19dc5fb446833be934151b559d8546e746fdc10cfd7f806e995fde302fb14ffa,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.059196,50.841623,On or near Rosebery Avenue,E01017056,Portsmouth 006B,Investigation complete; no suspect identified
efde8d6254cca5f80044491c44b58ed05994613fe501ca648e40897fb0371c89,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.322811,51.055447,On or near Ranelagh Road,E01023265,Winchester 007E,Investigation complete; no suspect identified
a3c048725f702a782b4efd1565f553f4ccc1be5df8d6641eef69ae7a16975c4b,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.433788,50.927743,On or near Briarswood,E01017246,Southampton 010A,Investigation complete; no suspect identified
21010daf13041003309614ce3b09f4b3852224c8a4d2d925d9254c2c2a9d12da,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.399155,50.906744,On or near North Front,E01017139,Southampton 029A,Investigation complete; no suspect identified
fd5fa59d4cfa2c7dd95077ffe4b037448c06f117982ac2e18c5f9fadc670d58c,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.201842,50.845366,On or near Parking Area,E01022739,Fareham 011E,Unable to prosecute suspect
